CLIENT_AGE,CLIENT_ENCOURS_ENGAGEMENT,CLIENT_MMM,CLIENT_NOMBRE_CARTES,CLIENT_PROFESSION,CLIENT_TYPE_DEPOSANT,CLIENT_VRD_MOY,TOTAL_PACK,SEGMENT_PCA
35,0.0,0.0,0,Artisan,CLIENT_EXCLUSIF_EPARGNE,298.90875,1.0,0
42,0.0,0.0,0,Ouvrier,CLIENT_EXCLUSIF_EPARGNE,17.28115,0.0,1
57,176.48125,1822.964,3,Employés de bureau,CLIENT_A_VUE,88.12035,1.0,1
34,0.0,0.0,0,Agent,CLIENT_EXCLUSIF_EPARGNE,13.1636,0.0,1
26,0.0,0.0,1,Ouvrier,CLIENT_EXCLUSIF_EPARGNE,8.53525,1.0,0
52,0.0,0.0,0,Commerçant,CLIENT_EXCLUSIF_EPARGNE,24.1971,0.0,0
65,0.0,0.0,0,Sans profession,CLIENT_EXCLUSIF_EPARGNE,2120.94295,1.0,1
32,176.48125,2957.48125,2,Ingénieurs,CLIENT_A_VUE,5523.2386,1.0,2
34,0.0,0.0,0,Sans profession,CLIENT_EXCLUSIF_EPARGNE,18.3642,0.0,0
36,0.0,0.0,0,Commerçant,CLIENT_EXCLUSIF_EPARGNE,6634.8935335228125,0.0,0
26,0.0,0.0,0,Sans profession,CLIENT_EXCLUSIF_EPARGNE,20.6434,0.0,0
43,0.0,0.0,0,Sans profession,CLIENT_EXCLUSIF_EPARGNE,175.7699,0.0,3
22,0.0,0.0,1,Sans profession,CLIENT_EXCLUSIF_EPARGNE,16.15915,1.0,0
70,0.0,0.0,0,Retraités,CLIENT_EXCLUSIF_EPARGNE,11.46525,0.0,1
24,176.48125,161.083,2,Ouvrier,CLIENT_A_VUE,58.64835,2.0,1
52,0.0,0.0,0,Ouvrier,CLIENT_EXCLUSIF_EPARGNE,375.43915,0.0,0
63,0.0,2303.353,2,Cadre moyen,CLIENT_A_VUE,831.45235,1.0,3
25,47.528,0.0,1,Étudiants,CLIENT_A_VUE,0.0,1.0,3
37,44.551,2957.48125,2,Dirigeant et gérant,CLIENT_A_VUE,540.31695,1.0,0
55,176.48125,2957.48125,1,Cadre supérieur,CLIENT_A_VUE,2766.5929,1.0,3
36,0.0,0.0,1,Cadre moyen,CLIENT_EXCLUSIF_EPARGNE,4581.6476,1.0,0
31,0.0,0.0,1,Employé de bureau,CLIENT_EXCLUSIF_EPARGNE,1909.70175,1.0,0
40,176.48125,83.332,0,Commerçant,CLIENT_A_VUE,0.0,1.0,1
41,176.48125,464.583,0,Ouvrier,CLIENT_A_VUE,157.83115,1.0,0
47,0.0,0.0,1,Commerçant,CLIENT_EXCLUSIF_EPARGNE,12.09315,0.0,0
28,0.0,0.0,1,Acteur en bâtiment travaux publics,CLIENT_EXCLUSIF_EPARGNE,5.6609,1.0,0
33,176.48125,0.0,2,Élèves,CLIENT_A_VUE,0.003,0.0,3
19,0.0,0.0,1,Élèves,CLIENT_EXCLUSIF_EPARGNE,47.6145,1.0,0
58,176.48125,216.666,3,Ouvrier,CLIENT_A_VUE,0.0,1.0,3
30,0.0,2957.48125,2,Ingénieurs,CLIENT_A_VUE,5449.81035,1.0,2
36,176.48125,1814.579,1,Ouvrier,CLIENT_A_VUE,1856.4375,1.0,0
32,0.0,0.0,1,Sans profession,CLIENT_EXCLUSIF_EPARGNE,33.1351,1.0,3
30,0.0,0.0,0,Élèves,CLIENT_EXCLUSIF_EPARGNE,22.7132,0.0,3
34,0.0,0.0,0,Ouvrier,CLIENT_EXCLUSIF_EPARGNE,6634.8935335228125,0.0,0
32,0.0,0.0,0,Acteur dans le secteur d'éducation,CLIENT_EXCLUSIF_EPARGNE,1858.6198,0.0,0
25,176.48125,980.83,3,Cadre moyen,CLIENT_A_VUE,166.9033,2.0,1
63,0.0,0.0,0,Sans profession,CLIENT_EXCLUSIF_EPARGNE,14.3907,0.0,3
36,0.0,2957.48125,0,Cadre supérieur,CLIENT_A_VUE,490.80715,0.0,0
45,0.0,0.0,0,Ouvrier,CLIENT_EXCLUSIF_EPARGNE,17.05045,1.0,3
39,0.0,129.0,1,Commerçant,CLIENT_A_VUE,6634.8935335228125,1.0,1
52,0.0,0.0,0,Agent,CLIENT_EXCLUSIF_EPARGNE,49.5351,0.0,3
65,0.0,2957.48125,2,Sans profession,CLIENT_A_VUE,6634.8935335228125,0.0,0
56,0.0,0.0,0,Employés de bureau,CLIENT_EXCLUSIF_EPARGNE,15.9243,0.0,3
26,176.48125,0.0,3,Cadre moyen,CLIENT_A_VUE,0.0,0.0,3
41,176.48125,954.666,1,Employés de bureau,CLIENT_A_VUE,30.6914,1.0,0
42,0.0,0.0,0,Ouvrier,CLIENT_EXCLUSIF_EPARGNE,19.2456,0.0,3
30,0.0,0.0,0,Commerçant,CLIENT_EXCLUSIF_EPARGNE,6634.8935335228125,1.0,0
58,176.48125,2957.48125,1,Directeurs d'entreprises,CLIENT_A_VUE,5839.7126143876,1.0,0
30,0.0,0.0,1,Ouvrier,CLIENT_EXCLUSIF_EPARGNE,14.31475,0.0,0
51,176.48125,1028.194,2,Acteur en service de défense/sécurité,CLIENT_A_VUE,0.0,1.0,0
48,0.0,0.0,0,Technicien,CLIENT_EXCLUSIF_EPARGNE,6634.8935335228125,0.0,0
31,176.48125,1504.669,4,Technicien,CLIENT_A_VUE,41.1547,1.0,0
32,0.0,0.0,0,Ouvrier,CLIENT_EXCLUSIF_EPARGNE,26.50625,0.0,0
65,0.0,0.0,1,Cadre supérieur,CLIENT_EXCLUSIF_EPARGNE,90.9861,0.0,3
31,176.48125,1907.381,1,Cadre moyen,CLIENT_A_VUE,817.70335,1.0,3
43,176.48125,2957.48125,1,Cadre moyen,CLIENT_A_VUE,5182.91605,1.0,0
71,176.48125,1407.163,0,Retraités,CLIENT_A_VUE,96.833,1.0,1
42,176.48125,2089.315,3,Acteur en service de défense/sécurité,CLIENT_A_VUE,128.96785,1.0,3
28,0.0,0.0,1,Étudiants,CLIENT_EXCLUSIF_EPARGNE,42.13325,1.0,3
48,176.48125,858.881,3,Employés de bureau,CLIENT_A_VUE,0.0,1.0,1
19,0.0,0.0,0,Élèves,CLIENT_EXCLUSIF_EPARGNE,2074.441,1.0,0
36,176.48125,766.437,1,Ouvrier,CLIENT_A_VUE,43.0352,1.0,0
60,176.48125,1262.246,3,Employés de bureau,CLIENT_A_VUE,0.47445,1.0,3
53,0.0,708.333,4,Employés de bureau,CLIENT_A_VUE,4882.42665,2.0,0
30,176.48125,944.318,3,Acteur en service de défense/sécurité,CLIENT_A_VUE,757.08675,1.0,0
22,0.0,0.0,1,Étudiants,CLIENT_EXCLUSIF_EPARGNE,223.5463,1.0,0
35,0.0,0.0,1,Ouvrier,CLIENT_EXCLUSIF_EPARGNE,1.6813,1.0,0
34,0.0,916.607,0,Cadre moyen,CLIENT_A_VUE,6634.8935335228125,0.0,0
31,176.48125,1540.863,4,Cadre moyen,CLIENT_A_VUE,6634.8935335228125,2.0,0
36,176.48125,646.523,0,Employés de bureau,CLIENT_A_VUE,0.0,1.0,1
26,0.0,0.0,0,Technicien,CLIENT_EXCLUSIF_EPARGNE,26.09145,0.0,0
33,88.052,0.0,0,Cadre moyen,CLIENT_A_VUE,0.0,1.0,0
51,0.0,0.0,0,Employés de bureau,CLIENT_EXCLUSIF_EPARGNE,17.07275,0.0,0
30,0.0,0.0,0,Étudiants,CLIENT_EXCLUSIF_EPARGNE,71.92,0.0,0
24,0.0,1986.066,2,Cadre moyen,CLIENT_A_VUE,6634.8935335228125,1.0,3
23,0.0,0.0,0,Élèves,CLIENT_EXCLUSIF_EPARGNE,328.0892,0.0,3
26,176.48125,0.0,1,Technicien,CLIENT_A_VUE,206.28215,1.0,0
59,0.0,0.0,0,Employés de bureau,CLIENT_EXCLUSIF_EPARGNE,27.74075,0.0,0
53,176.48125,2957.48125,2,Cadre moyen,CLIENT_A_VUE,3042.65835,1.0,0
62,176.48125,0.0,1,Employés de bureau,CLIENT_A_VUE,0.0,0.0,0
36,0.0,0.0,0,Sans profession,CLIENT_A_VUE,0.0,0.0,0
62,176.48125,2957.48125,3,Cadre supérieur,CLIENT_A_VUE,6634.8935335228125,2.0,0
57,176.48125,477.742,0,Retraités,CLIENT_A_VUE,19.49655,1.0,0
32,153.943,200.0,1,Ouvrier,CLIENT_A_VUE,11.25365,0.0,1
32,0.0,0.0,1,Cadre supérieur,CLIENT_EXCLUSIF_EPARGNE,5374.33995,1.0,1
49,0.0,0.0,0,Cadre supérieur,CLIENT_EXCLUSIF_EPARGNE,22.83625,0.0,3
21,0.0,0.0,0,Élèves,CLIENT_EXCLUSIF_EPARGNE,216.05365,0.0,0
31,176.48125,2107.474,2,Acteur en service de défense/sécurité,CLIENT_A_VUE,255.919,1.0,1
32,0.0,695.628,1,Technicien,CLIENT_A_VUE,3528.6673,1.0,3
31,176.48125,1408.747,3,Acteur dans le secteur d'éducation,CLIENT_A_VUE,360.3976,2.0,0
24,0.0,2164.87,2,Cadre moyen,CLIENT_A_VUE,6504.3334,1.0,3
28,84.306,0.0,1,Cadre moyen,CLIENT_A_VUE,0.0,1.0,0
30,176.48125,658.833,2,Cadre moyen,CLIENT_A_VUE,39.79155,1.0,3
78,0.0,2957.48125,2,Retraités,CLIENT_A_VUE,6634.8935335228125,1.0,0
32,176.48125,875.834,3,Ouvrier,CLIENT_A_VUE,62.89215,1.0,0
62,176.48125,2649.333,0,Prestataire de services,CLIENT_A_VUE,6634.8935335228125,1.0,0
46,0.0,0.0,0,Employés de bureau,CLIENT_EXCLUSIF_EPARGNE,22.3384,0.0,0
41,0.0,0.0,0,Cadre moyen,CLIENT_EXCLUSIF_EPARGNE,10.1998,0.0,0
46,0.0,1662.733,4,Cadre supérieur,CLIENT_A_VUE,6634.8935335228125,2.0,0
28,0.0,0.0,0,Sans profession,CLIENT_EXCLUSIF_EPARGNE,4.2156,0.0,1
28,0.0,1823.684,3,Employés de bureau,CLIENT_A_VUE,1629.51265,1.0,0
71,0.0,1487.338,1,Retraités,CLIENT_A_VUE,6634.8935335228125,1.0,3
40,176.48125,2487.192,3,Cadre moyen,CLIENT_A_VUE,4475.0407,1.0,0
34,0.0,0.0,0,Ouvrier,CLIENT_EXCLUSIF_EPARGNE,13.9859,0.0,0
29,0.0,0.0,0,Étudiants,CLIENT_EXCLUSIF_EPARGNE,0.0,0.0,0
37,176.48125,2957.48125,2,Cadre moyen,CLIENT_A_VUE,672.72125,1.0,0
24,176.48125,1224.236,2,Acteur en service de défense/sécurité,CLIENT_A_VUE,1312.00165,1.0,3
44,176.48125,766.683,2,Employés de bureau,CLIENT_A_VUE,1833.52455,1.0,0
49,176.48125,765.551,1,Ouvrier,CLIENT_A_VUE,48.1572,1.0,1
38,0.0,0.0,1,Sans profession,CLIENT_EXCLUSIF_EPARGNE,6634.8935335228125,0.0,1
24,0.0,1337.231,0,Acteur en service de défense/sécurité,CLIENT_A_VUE,266.85475,1.0,0
31,15.437,641.306,0,Artisan,CLIENT_A_VUE,352.8163,0.0,3
58,0.0,2088.735,1,Technicien,CLIENT_A_VUE,6634.8935335228125,1.0,1
24,0.0,0.0,1,Étudiants,CLIENT_EXCLUSIF_EPARGNE,20.60035,1.0,0
28,0.0,1954.839,3,Professionnel en santé,CLIENT_A_VUE,6574.395,2.0,0
29,0.0,0.0,0,Cadre moyen,CLIENT_A_VUE,0.0,0.0,0
19,0.0,0.0,1,Étudiants,CLIENT_EXCLUSIF_EPARGNE,163.87475,1.0,1
38,0.0,0.0,1,Conducteur,CLIENT_EXCLUSIF_EPARGNE,0.0,1.0,0
35,0.0,0.0,0,Sans profession,CLIENT_EXCLUSIF_EPARGNE,6634.8935335228125,0.0,0
30,0.0,0.0,2,Ouvrier,CLIENT_EXCLUSIF_EPARGNE,78.61585,1.0,3
46,0.0,0.0,0,Sans profession,CLIENT_EXCLUSIF_EPARGNE,86.70155,0.0,0
53,0.0,0.0,0,Ouvrier,CLIENT_EXCLUSIF_EPARGNE,339.5373,1.0,3
37,131.099,518.98,1,Ouvrier,CLIENT_A_VUE,24.42065,1.0,0
38,0.0,0.0,0,Ouvrier,CLIENT_EXCLUSIF_EPARGNE,6634.8935335228125,0.0,3
47,0.0,0.0,1,Agriculteur,CLIENT_EXCLUSIF_EPARGNE,19.43695,1.0,1
58,176.48125,2545.628,0,Cadre moyen,CLIENT_A_VUE,5760.6499,1.0,0
26,0.0,0.0,1,Employés de bureau,CLIENT_EXCLUSIF_EPARGNE,122.62025,1.0,0
23,0.0,0.0,1,Étudiants,CLIENT_EXCLUSIF_EPARGNE,14.17675,1.0,0
25,0.0,0.0,1,Ouvrier,CLIENT_EXCLUSIF_EPARGNE,13.288,0.0,3
45,176.48125,312.474,0,Ouvrier,CLIENT_A_VUE,0.0,1.0,1
57,176.48125,1354.622,2,Acteur en bâtiment travaux publics,CLIENT_A_VUE,0.0,1.0,3
72,0.0,0.0,0,Ouvrier,CLIENT_EXCLUSIF_EPARGNE,2607.43825,0.0,0
45,176.48125,2378.993,2,Cadre supérieur,CLIENT_A_VUE,6634.8935335228125,1.0,1
30,176.48125,1955.933,4,Cadre moyen,CLIENT_A_VUE,618.61455,2.0,0
38,176.48125,1391.419,2,Employés de bureau,CLIENT_A_VUE,7.7072,1.0,3
28,0.0,0.0,0,Sans profession,CLIENT_EXCLUSIF_EPARGNE,28.3286,0.0,3
69,0.0,0.0,0,Sans profession,CLIENT_EXCLUSIF_EPARGNE,6634.8935335228125,0.0,1
45,0.0,2695.229,2,Cadre supérieur,CLIENT_A_VUE,6634.8935335228125,1.0,0
53,176.48125,2027.971,2,Cadre moyen,CLIENT_A_VUE,6634.8935335228125,1.0,0
44,0.0,162.743,2,Directeurs d'entreprises,CLIENT_A_VUE,6634.8935335228125,1.0,3
72,137.799,774.396,0,Retraités,CLIENT_A_VUE,159.55775,1.0,0
38,55.252,1481.327,0,Conducteur,CLIENT_A_VUE,18.7387,1.0,0
52,0.0,0.0,0,Employés de bureau,CLIENT_EXCLUSIF_EPARGNE,411.7796,0.0,0
40,0.0,0.0,0,Employés de bureau,CLIENT_EXCLUSIF_EPARGNE,10.46625,0.0,2
24,0.0,0.0,1,Étudiants,CLIENT_EXCLUSIF_EPARGNE,108.31465,1.0,0
45,135.564,168.333,1,Ouvrier,CLIENT_A_VUE,33.43465,1.0,0
39,0.0,334.231,1,Cadre moyen,CLIENT_A_VUE,6634.8935335228125,1.0,0
45,176.48125,0.0,1,Ouvrier,CLIENT_A_VUE,0.0,1.0,0
43,0.0,0.0,0,Commerçant,CLIENT_EXCLUSIF_EPARGNE,149.41635,0.0,0
26,0.0,1582.677,1,Technicien,CLIENT_A_VUE,2574.3851875,1.0,1
40,0.0,0.0,1,Sans profession,CLIENT_EXCLUSIF_EPARGNE,700.0154,1.0,0
53,0.0,0.0,0,Cadre moyen,CLIENT_EXCLUSIF_EPARGNE,22.4401,0.0,0
27,0.0,0.0,0,Ouvrier,CLIENT_EXCLUSIF_EPARGNE,18.5206,0.0,0
36,0.0,0.0,0,Employés de bureau,CLIENT_EXCLUSIF_EPARGNE,15.82155,0.0,0
43,176.48125,2853.317,4,Acteur dans le secteur d'éducation,CLIENT_A_VUE,538.9579,1.0,3
37,11.327,291.666,1,Cadre moyen,CLIENT_A_VUE,6634.8935335228125,0.0,0
33,0.0,2957.48125,0,Sans profession,CLIENT_A_VUE,6634.8935335228125,1.0,0
73,0.0,0.0,0,Agriculteur,CLIENT_EXCLUSIF_EPARGNE,17.1708,0.0,1
26,0.0,0.0,0,Élèves,CLIENT_EXCLUSIF_EPARGNE,79.476,1.0,0
38,0.0,0.0,0,Cadre moyen,CLIENT_EXCLUSIF_EPARGNE,1113.4851,0.0,0
55,176.48125,2373.666,1,Commerçant,CLIENT_A_VUE,6634.8935335228125,1.0,0
78,0.0,0.0,0,Sans profession,CLIENT_EXCLUSIF_EPARGNE,526.81075,0.0,0
49,176.48125,1400.323,4,Employés de bureau,CLIENT_A_VUE,0.0,1.0,0
47,176.48125,1074.984,2,Agent,CLIENT_A_VUE,3.1631,1.0,0
20,0.0,0.0,0,Élèves,CLIENT_EXCLUSIF_EPARGNE,432.471,1.0,3
56,176.48125,2957.48125,0,Acteur en service de défense/sécurité,CLIENT_A_VUE,3102.7372,1.0,0
46,0.0,0.0,0,Agriculteur,CLIENT_EXCLUSIF_EPARGNE,19.2285,0.0,0
60,176.48125,1423.054,2,Ouvrier,CLIENT_A_VUE,1353.416,1.0,1
71,0.0,0.0,0,Agriculteur,CLIENT_EXCLUSIF_EPARGNE,23.9076,0.0,1
47,0.0,0.0,0,Ouvrier,CLIENT_EXCLUSIF_EPARGNE,19.81275,0.0,1
29,0.0,0.0,0,Commerçant,CLIENT_EXCLUSIF_EPARGNE,16.0877,1.0,0
41,0.0,0.0,0,Sans profession,CLIENT_EXCLUSIF_EPARGNE,12.41365,0.0,1
26,0.0,0.0,1,Ouvrier,CLIENT_EXCLUSIF_EPARGNE,475.60465,1.0,0
32,0.0,0.0,1,Professionnel en santé,CLIENT_EXCLUSIF_EPARGNE,6634.8935335228125,1.0,1
32,0.0,0.0,0,Sans profession,CLIENT_EXCLUSIF_EPARGNE,3748.8359,0.0,0
26,16.89,0.0,0,Cadre moyen,CLIENT_A_VUE,8.29,0.0,0
67,0.0,0.0,0,Sans profession,CLIENT_EXCLUSIF_EPARGNE,15.37575,0.0,2
41,0.0,2957.48125,3,Cadre supérieur,CLIENT_A_VUE,6634.8935335228125,1.0,2
30,176.48125,850.0,2,Technicien,CLIENT_A_VUE,19.18825,1.0,0
26,0.0,0.0,1,Employés de bureau,CLIENT_EXCLUSIF_EPARGNE,0.0,0.0,0
44,0.0,0.0,1,Technicien,CLIENT_EXCLUSIF_EPARGNE,4796.50095,1.0,0
49,0.0,0.0,0,Ouvrier,CLIENT_EXCLUSIF_EPARGNE,50.0571,0.0,0
46,0.0,0.0,0,Cadre supérieur,CLIENT_A_VUE,3512.74655,1.0,1
32,0.0,0.0,1,Agriculteur,CLIENT_EXCLUSIF_EPARGNE,0.0,0.0,3
54,0.0,0.0,0,Commerçant,CLIENT_EXCLUSIF_EPARGNE,6634.8935335228125,0.0,1
28,0.0,0.0,0,Agriculteur,CLIENT_EXCLUSIF_EPARGNE,11.9592,0.0,3
57,176.48125,2957.48125,1,Commerçant,CLIENT_A_VUE,5596.1546,1.0,0
44,176.48125,1073.307,2,Employés de bureau,CLIENT_A_VUE,23.7094,1.0,0
60,0.0,0.0,1,Retraités,CLIENT_EXCLUSIF_EPARGNE,5105.2964,1.0,0
39,176.48125,1256.408,3,Cadre moyen,CLIENT_A_VUE,0.0,1.0,0
61,0.0,0.0,0,Ouvrier,CLIENT_EXCLUSIF_EPARGNE,204.7618,0.0,1
56,176.48125,2957.48125,0,Agriculteur,CLIENT_A_VUE,6634.8935335228125,1.0,2
55,176.48125,1479.359,3,Cadre moyen,CLIENT_A_VUE,28.97285,1.0,1
27,0.0,0.0,0,Élèves,CLIENT_EXCLUSIF_EPARGNE,1088.85315,0.0,0
71,0.0,2401.178,1,Retraités,CLIENT_A_VUE,332.7944,0.0,0
67,0.0,2049.114,0,Employés de bureau,CLIENT_A_VUE,6634.8935335228125,0.0,0
35,0.0,0.0,0,Ouvrier,CLIENT_EXCLUSIF_EPARGNE,10.99075,1.0,0
34,0.0,0.0,0,Cadre moyen,CLIENT_EXCLUSIF_EPARGNE,423.0756,0.0,0
29,0.0,0.0,1,Ouvrier,CLIENT_EXCLUSIF_EPARGNE,72.8176,1.0,3
33,0.0,0.0,0,Employés de bureau,CLIENT_EXCLUSIF_EPARGNE,0.023,0.0,0
60,176.48125,2957.48125,5,Cadre supérieur,CLIENT_A_VUE,6634.8935335228125,1.0,0
33,176.48125,1633.333,2,Cadre moyen,CLIENT_A_VUE,1219.2591,1.0,0
23,0.0,0.0,1,Artisan,CLIENT_EXCLUSIF_EPARGNE,41.250625,1.0,1
41,0.0,0.0,0,Artisan,CLIENT_EXCLUSIF_EPARGNE,19.43895,0.0,0
60,0.0,2957.48125,2,Cadre supérieur,CLIENT_A_VUE,6634.8935335228125,1.0,0
25,0.0,1058.883,2,Cadre moyen,CLIENT_A_VUE,6634.8935335228125,1.0,1
35,0.0,0.0,1,Ouvrier,CLIENT_EXCLUSIF_EPARGNE,0.0,1.0,0
44,0.0,924.009,1,Ouvrier,CLIENT_A_VUE,244.3155,1.0,0
33,0.0,1109.271,1,Technicien,CLIENT_A_VUE,6634.8935335228125,1.0,3
64,0.0,0.0,0,Agriculteur,CLIENT_EXCLUSIF_EPARGNE,17.5746,0.0,2
69,0.0,33.968,0,Retraités,CLIENT_A_VUE,5228.9493818997,1.0,0
61,0.0,0.0,0,Retraités,CLIENT_EXCLUSIF_EPARGNE,6634.8935335228125,0.0,0
34,0.0,196.666,1,Sans profession,CLIENT_A_VUE,5270.6967,0.0,1
49,176.48125,2957.48125,2,Cadre moyen,CLIENT_A_VUE,1221.3196,1.0,0
36,176.48125,1217.955,1,Ingénieurs,CLIENT_A_VUE,622.80315,1.0,0
27,0.0,0.0,1,Étudiants,CLIENT_EXCLUSIF_EPARGNE,0.0,0.0,1
47,0.0,0.0,0,Agriculteur,CLIENT_EXCLUSIF_EPARGNE,23.77125,0.0,0
30,176.48125,1199.298,3,Acteur en service de défense/sécurité,CLIENT_A_VUE,85.2637,2.0,1
42,0.0,0.0,0,Commerçant,CLIENT_EXCLUSIF_EPARGNE,6634.8935335228125,0.0,2
37,0.0,0.0,0,Étudiants,CLIENT_EXCLUSIF_EPARGNE,23.29675,0.0,2
46,176.48125,557.556,1,Ouvrier,CLIENT_A_VUE,18.28035,1.0,3
37,0.0,0.0,0,Sans profession,CLIENT_EXCLUSIF_EPARGNE,26.55795,0.0,0
40,176.48125,663.25,3,Ouvrier,CLIENT_A_VUE,124.98315,1.0,0
66,0.0,0.0,0,Retraités,CLIENT_A_VUE,6634.8935335228125,1.0,3
55,9.04,2957.48125,0,Sans profession,CLIENT_A_VUE,6634.8935335228125,0.0,1
60,176.48125,2335.155,3,Retraités,CLIENT_A_VUE,0.0,1.0,0
58,0.0,0.0,1,Retraités,CLIENT_EXCLUSIF_EPARGNE,1747.69975,1.0,0
54,0.0,0.0,0,Sans profession,CLIENT_EXCLUSIF_EPARGNE,138.7437,0.0,3
30,0.0,0.0,1,Sans profession,CLIENT_EXCLUSIF_EPARGNE,0.0,0.0,3
51,31.955,905.34,0,Ouvrier,CLIENT_A_VUE,6634.8935335228125,1.0,1
75,0.0,0.0,0,Retraités,CLIENT_EXCLUSIF_EPARGNE,12.37065,0.0,0
53,0.0,0.0,0,Cadre moyen,CLIENT_EXCLUSIF_EPARGNE,229.1326,0.0,0
40,0.0,0.0,0,Ouvrier,CLIENT_EXCLUSIF_EPARGNE,1302.07635,0.0,0
27,0.0,0.0,1,Ingénieurs,CLIENT_EXCLUSIF_EPARGNE,2144.31075,1.0,0
29,0.0,0.0,1,Ouvrier,CLIENT_EXCLUSIF_EPARGNE,18.98325,1.0,1
43,176.48125,1147.187,2,Technicien,CLIENT_A_VUE,35.60975,1.0,3
34,0.0,1280.266,3,Employé de bureau,CLIENT_A_VUE,1672.39825,1.0,0
20,0.0,0.0,0,Étudiants,CLIENT_PLACEUR,6634.8935335228125,1.0,0
54,0.0,0.0,0,Artisan,CLIENT_EXCLUSIF_EPARGNE,104.868,0.0,0
53,176.48125,1478.106,0,Cadre moyen,CLIENT_A_VUE,6634.8935335228125,0.0,0
47,0.0,0.0,1,Conducteur,CLIENT_EXCLUSIF_EPARGNE,48.0827,1.0,1
30,176.48125,1673.684,2,Étudiants,CLIENT_A_VUE,59.1134,0.0,3
42,0.0,0.0,0,Ouvrier,CLIENT_EXCLUSIF_EPARGNE,13.04455,0.0,0
50,176.48125,2957.48125,2,Cadre supérieur,CLIENT_A_VUE,2519.64535,1.0,3
33,93.095,0.0,0,Commerçant,CLIENT_A_VUE,25.25985,0.0,0
57,176.48125,1208.293,2,Cadre moyen,CLIENT_A_VUE,0.0,1.0,0
62,176.48125,1883.654,3,Cadre moyen,CLIENT_A_VUE,880.54825,1.0,0
46,0.0,0.0,0,Sans profession,CLIENT_EXCLUSIF_EPARGNE,6634.8935335228125,0.0,1
25,0.0,2957.48125,2,Cadre moyen,CLIENT_A_VUE,1439.05435,1.0,0
52,0.0,0.0,0,Ouvrier,CLIENT_EXCLUSIF_EPARGNE,12.87215,0.0,3
44,0.0,0.0,0,Sans profession,CLIENT_EXCLUSIF_EPARGNE,280.71325,1.0,0
63,176.48125,2957.48125,1,Artisan,CLIENT_A_VUE,6634.8935335228125,2.0,1
66,0.0,0.0,0,Sans profession,CLIENT_EXCLUSIF_EPARGNE,12.7448,0.0,3
37,176.48125,2957.48125,3,Employés de bureau,CLIENT_A_VUE,1681.053,1.0,0
63,0.0,0.0,0,Artisan,CLIENT_EXCLUSIF_EPARGNE,198.96195,0.0,3
46,169.282,0.0,0,Sans profession,CLIENT_A_VUE,6479.79395,0.0,1
47,0.0,2957.48125,1,Agent,CLIENT_A_VUE,4971.7054,1.0,2
47,0.0,0.0,0,Acteur en bâtiment travaux publics,CLIENT_EXCLUSIF_EPARGNE,4300.54505,0.0,0
68,0.0,1181.922,1,Retraités,CLIENT_A_VUE,6634.8935335228125,1.0,0
47,176.48125,2957.48125,1,Cadre moyen,CLIENT_A_VUE,445.38775,1.0,2
72,0.0,0.0,0,Sans profession,CLIENT_EXCLUSIF_EPARGNE,22.4294,0.0,0
26,0.0,0.0,0,Étudiants,CLIENT_EXCLUSIF_EPARGNE,11.90915,0.0,3
45,0.0,0.0,0,Ingénieurs,CLIENT_EXCLUSIF_EPARGNE,6634.8935335228125,0.0,0
47,176.48125,1079.988,3,Cadre moyen,CLIENT_A_VUE,330.1254,1.0,0
31,0.0,725.93,1,Technicien,CLIENT_A_VUE,128.6966,1.0,0
41,0.0,0.0,1,Sans profession,CLIENT_EXCLUSIF_EPARGNE,145.38805,1.0,0
64,0.0,0.0,0,Sans profession,CLIENT_EXCLUSIF_EPARGNE,11.81805,0.0,0
39,176.48125,665.583,2,Ouvrier,CLIENT_A_VUE,0.3134,1.0,0
35,33.292,1052.296,1,Cadre moyen,CLIENT_A_VUE,1694.3163,1.0,0
54,33.917,906.782,3,Acteur en service de défense/sécurité,CLIENT_A_VUE,9.23045,1.0,0
26,0.0,0.0,1,Sans profession,CLIENT_EXCLUSIF_EPARGNE,6634.8935335228125,1.0,0
56,0.0,0.0,0,Employés de bureau,CLIENT_EXCLUSIF_EPARGNE,20.9285,1.0,0
53,0.0,0.0,0,Agriculteur,CLIENT_EXCLUSIF_EPARGNE,1.8607,0.0,0
27,0.0,0.0,1,Ouvrier,CLIENT_EXCLUSIF_EPARGNE,11.72405,0.0,0
42,18.77,517.962,3,Cadre moyen,CLIENT_A_VUE,6634.8935335228125,1.0,0
29,0.0,0.0,0,Technicien,CLIENT_EXCLUSIF_EPARGNE,2619.44045,0.0,1
39,176.48125,1119.708,2,Ouvrier,CLIENT_A_VUE,1297.20115,1.0,2
48,0.0,0.0,0,Ouvrier,CLIENT_EXCLUSIF_EPARGNE,6634.8935335228125,0.0,3
48,176.48125,692.541,0,Ouvrier,CLIENT_A_VUE,0.5197,0.0,0
54,176.48125,1740.469,2,Employés de bureau,CLIENT_A_VUE,615.8685,1.0,0
50,0.0,0.0,0,Sans profession,CLIENT_EXCLUSIF_EPARGNE,5449.2055,0.0,0
27,92.701,168.333,1,Technicien,CLIENT_A_VUE,0.0,1.0,0
38,0.0,1651.012,2,Employés de bureau,CLIENT_A_VUE,6634.8935335228125,1.0,0
59,176.48125,502.722,2,Retraités,CLIENT_A_VUE,11.579,0.0,0
54,0.0,0.0,0,Ouvrier,CLIENT_EXCLUSIF_EPARGNE,13.5374,0.0,0
